competition_id,category,round,match_number,date,weekday,time,home_alias,home_official,away_alias,away_official,venue,status,raw_line
paulista_sub11_2026,Sub-11,8,295,27/jun,sáb,14 h 30,VALINHOS EC,VALINHOS ESPORTE CLUBE LTDA.,SFERA SAF,SFERA SAF,Itatiba,scheduled,295 27/jun - sáb 14 h 30 VALINHOS EC X SFERA SAF Itatiba
paulista_sub11_2026,Sub-11,8,296,27/jun,sáb,14 h 30,VALINHOS HYPER FC S.A.F,VALINHOS HYPER FUTEBOL CLUBE SAF,DS SPORTS LTDA,DIFFERENT SYSTEM SPORTS LTDA.,Valinhos,scheduled,296 27/jun - sáb 14 h 30 VALINHOS HYPER FC S.A.F X DS SPORTS LTDA Valinhos
paulista_sub11_2026,Sub-11,8,297,27/jun,sáb,14 h 30,AD GUARULHOS,ASSOCIAÇÃO DESPORTIVA GUARULHOS,AA FLAMENGO,ASSOCIAÇÃO ATLÉTICA FLAMENGO,Guarulhos,scheduled,297 27/jun - sáb 14 h 30 AD GUARULHOS X AA FLAMENGO Guarulhos
paulista_sub11_2026,Sub-11,8,298,27/jun,sáb,14 h 30,SE PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,ITAQUAQUECETUBA ATH.,ITAQUAQUECETUBA ATHLETICO CLUB LTDA.,Guarulhos,scheduled,298 27/jun - sáb 14 h 30 SE PALMEIRAS X ITAQUAQUECETUBA ATH. Guarulhos
paulista_sub11_2026,Sub-11,8,299,27/jun,sáb,14 h 30,COLORADO CAIEIRAS FC,COLORADO CAIEIRAS FUTEBOL CLUBE LTDA.,PRATA DA CASA SAF,PRATA DA CASA SAF,Caieiras,scheduled,299 27/jun - sáb 14 h 30 COLORADO CAIEIRAS FC X PRATA DA CASA SAF Caieiras
paulista_sub11_2026,Sub-11,8,300,27/jun,sáb,14 h 30,JUVENTUS SAF,JUVENTUS SAF,PAULISTA FC,PAULISTA FUTEBOL CLUBE LTDA.,São Paulo,scheduled,300 27/jun - sáb 14 h 30 JUVENTUS SAF X PAULISTA FC São Paulo
paulista_sub11_2026,Sub-11,8,301,27/jun,sáb,14 h 30,GO AUDAX,GRÊMIO OSASCO AUDAX ESPORTE CLUBE,SALTO FC,SALTO FUTEBOL CLUBE,Osasco,scheduled,301 27/jun - sáb 14 h 30 GO AUDAX X SALTO FC Osasco
paulista_sub11_2026,Sub-11,8,302,27/jun,sáb,14 h 30,SÃO PAULO FC,SÃO PAULO FUTEBOL CLUBE,REFERÊNCIA FC SAF,REFERÊNCIA FUTEBOL CLUBE SAF,Cotia,scheduled,302 27/jun - sáb 14 h 30 SÃO PAULO FC X REFERÊNCIA FC SAF Cotia
paulista_sub11_2026,Sub-11,8,303,27/jun,sáb,14 h 30,CLUBE VITAL SAF,CLUBE VITAL ACADEMIA DE FUTEBOL SAF,REAL SOCCER,ASSOCIAÇÃO ACADEMY REAL FUTEBOL CLUBE,Ibiúna,scheduled,303 27/jun - sáb 14 h 30 CLUBE VITAL SAF X REAL SOCCER Ibiúna
paulista_sub11_2026,Sub-11,8,304,27/jun,sáb,14 h 30,EC SÃO BENTO,ESPORTE CLUBE SÃO BENTO,VOTORATY FC,VOTORATY FUTEBOL CLUBE LTDA.,Sorocaba,scheduled,304 27/jun - sáb 14 h 30 EC SÃO BENTO X VOTORATY FC Sorocaba
paulista_sub11_2026,Sub-11,8,305,27/jun,sáb,14 h 30,ECUS SAF,ESPORTE CLUBE UNIÃO SUZANO SAF,UNIÃO SUZANO AC,UNIÃO SUZANO ATLÉTICO CLUBE,Suzano,scheduled,305 27/jun - sáb 14 h 30 ECUS SAF X UNIÃO SUZANO AC Suzano
paulista_sub11_2026,Sub-11,8,306,27/jun,sáb,14 h 30,SC CORINTHIANS PTA,SPORT CLUB CORINTHIANS PAULISTA,EC TAUBATÉ,ESPORTE CLUBE TAUBATÉ,São Paulo,scheduled,306 27/jun - sáb 14 h 30 SC CORINTHIANS PTA X EC TAUBATÉ São Paulo
paulista_sub11_2026,Sub-11,8,307,27/jun,sáb,14 h 30,AD MANTHIQUEIRA,ACADEMIA DESPORTIVA MANTHIQUEIRA FUTEBOL LTDA.,SÃO JOSÉ EC SAF,SÃO JOSÉ ESPORTE CLUBE SAF,Guaratinguetá,scheduled,307 27/jun - sáb 14 h 30 AD MANTHIQUEIRA X SÃO JOSÉ EC SAF Guaratinguetá
paulista_sub11_2026,Sub-11,8,308,27/jun,sáb,14 h 30,FC PRIMEIRA CAMISA,FUTEBOL CLUBE PRIMEIRA CAMISA,CA ATLÉTICO MOGI,CLUBE ATLÉTICO MOGI DAS CRUZES DE FUTEBOL LTDA.,São José dos Campos,scheduled,308 27/jun - sáb 14 h 30 FC PRIMEIRA CAMISA X CA ATLÉTICO MOGI São José dos Campos
paulista_sub11_2026,Sub-11,8,309,27/jun,sáb,14 h 30,SÃO CAETANO FL,SÃO CAETANO FUTEBOL LTDA.,BARCELONA EC,BARCELONA ESPORTIVO CAPELA LTDA.,São Caetano do Sul,scheduled,309 27/jun - sáb 14 h 30 SÃO CAETANO FL X BARCELONA EC São Caetano do Sul
paulista_sub11_2026,Sub-11,8,310,27/jun,sáb,14 h 30,SANTOS FC,SANTOS FUTEBOL CLUBE,JABAQUARA AC,JABAQUARA ATLÉTICO CLUBE,Santos,scheduled,310 27/jun - sáb 14 h 30 SANTOS FC X JABAQUARA AC Santos
paulista_sub11_2026,Sub-11,8,311,27/jun,sáb,14 h 30,EC SÃO BERNARDO SAF,ESPORTE CLUBE SÃO BERNARDO SAF,MAUÁ FUTEBOL TE,MAUÁ FUTEBOL TREINAMENTOS E ESPORTES LTDA.,São Bernardo do Campo,scheduled,311 27/jun - sáb 14 h 30 EC SÃO BERNARDO SAF X MAUÁ FUTEBOL TE São Bernardo do Campo
paulista_sub11_2026,Sub-11,8,312,27/jun,sáb,14 h 30,GE MAUAENSE,GRÊMIO ESPORTIVO MAUAENSE,AA PORTUGUESA,ASSOCIAÇÃO ATLÉTICA PORTUGUESA,Mauá,scheduled,312 27/jun - sáb 14 h 30 GE MAUAENSE X AA PORTUGUESA Mauá
paulista_sub11_2026,Sub-11,9,313,04/jul,sáb,14 h 30,JOSÉ BONIFÁCIO EC,JOSÉ BONIFÁCIO ESPORTE CLUBE,MIRASSOL FC,MIRASSOL FUTEBOL CLUBE,José Bonifácio,scheduled,313 04/jul - sáb 14 h 30 JOSÉ BONIFÁCIO EC X MIRASSOL FC José Bonifácio
paulista_sub11_2026,Sub-11,9,314,04/jul,sáb,14 h 30,OLÍMPIA FC,OLÍMPIA FUTEBOL CLUBE,ARAÇATUBA FC SAF,ARAÇATUBA FUTEBOL CLUBE SAF,Olímpia,scheduled,314 04/jul - sáb 14 h 30 OLÍMPIA FC X ARAÇATUBA FC SAF Olímpia
paulista_sub11_2026,Sub-11,9,315,04/jul,sáb,14 h 30,CA LINENSE,CLUBE ATLÉTICO LINENSE,CA PENAPOLENSE,CLUBE ATLÉTICO PENAPOLENSE,Lins,scheduled,315 04/jul - sáb 14 h 30 CA LINENSE X CA PENAPOLENSE Lins
paulista_sub11_2026,Sub-11,9,316,04/jul,sáb,14 h 30,GR. CATANDUVENSE,GRÊMIO CATANDUVENSE DE FUTEBOL,SANTA FÉ FC,SANTA FÉ FUTEBOL CLUBE LTDA.,Catanduva,scheduled,316 04/jul - sáb 14 h 30 GR. CATANDUVENSE X SANTA FÉ FC Catanduva
paulista_sub11_2026,Sub-11,9,317,04/jul,sáb,14 h 30,AA ITARARÉ,ASSOCIAÇÃO ATLÉTICA ITARARÉ,TUPÃ FC,TUPÃ FUTEBOL CLUBE,Itararé,scheduled,317 04/jul - sáb 14 h 30 AA ITARARÉ X TUPÃ FC Itararé
paulista_sub11_2026,Sub-11,9,318,04/jul,sáb,14 h 30,EC NOROESTE SAF,ESPORTE CLUBE NOROESTE SAF,MARÍLIA AC,MARÍLIA ATLÉTICO CLUBE,Iacanga,scheduled,318 04/jul - sáb 14 h 30 EC NOROESTE SAF X MARÍLIA AC Iacanga
paulista_sub11_2026,Sub-11,9,319,04/jul,sáb,14 h 30,EC XV DE JAÚ,ESPORTE CLUBE XV DE NOVEMBRO,CA ASSISENSE,CLUBE ATLÉTICO ASSISENSE,Jaú,scheduled,319 04/jul - sáb 14 h 30 EC XV DE JAÚ X CA ASSISENSE Jaú
paulista_sub11_2026,Sub-11,9,320,04/jul,sáb,14 h 30,BATATAIS FC,BATATAIS FUTEBOL CLUBE,BOTAFOGO S/A,BOTAFOGO FUTEBOL S/A,Batatais,scheduled,320 04/jul - sáb 14 h 30 BATATAIS FC X BOTAFOGO S/A Batatais
paulista_sub11_2026,Sub-11,9,321,04/jul,sáb,14 h 30,I9 FUTEBOL CLUBE,I9 INTERNACIONAL ACADEMY,LG FUTEBOL CLUBE,LG FUTEBOL CLUBE LTDA.,Ribeirão Preto,scheduled,321 04/jul - sáb 14 h 30 I9 FUTEBOL CLUBE X LG FUTEBOL CLUBE Ribeirão Preto
paulista_sub11_2026,Sub-11,9,322,04/jul,sáb,14 h 30,AA INTER BEBEDOURO,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL BEBEDOURO,BARRETOS EC,BARRETOS ESPORTE CLUBE,Bebedouro,scheduled,322 04/jul - sáb 14 h 30 AA INTER BEBEDOURO X BARRETOS EC Bebedouro
paulista_sub11_2026,Sub-11,9,323,04/jul,sáb,14 h 30,COMERCIAL FC - RP,COMERCIAL FUTEBOL CLUBE,AA FRANCANA,ASSOCIAÇÃO ATLÉTICA FRANCANA,Ribeirão Preto,scheduled,323 04/jul - sáb 14 h 30 COMERCIAL FC - RP X AA FRANCANA Ribeirão Preto
paulista_sub11_2026,Sub-11,9,324,04/jul,sáb,14 h 30,SE MATONENSE,SOCIEDADE ESPORTIVA MATONENSE,AE VELO CLUBE,ASSOCIAÇÃO ESPORTIVA VELO CLUBE RIOCLARENSE - RIO CLARO,Matão,scheduled,324 04/jul - sáb 14 h 30 SE MATONENSE X AE VELO CLUBE Matão
paulista_sub11_2026,Sub-11,9,325,04/jul,sáb,14 h 30,SÃO CARLOS FL,SÃO CARLOS FUTEBOL LTDA.,PALMEIRAS FC,PALMEIRAS FUTEBOL CLUBE,São Carlos,scheduled,325 04/jul - sáb 14 h 30 SÃO CARLOS FL X PALMEIRAS FC São Carlos
paulista_sub11_2026,Sub-11,9,326,04/jul,sáb,14 h 30,PORTO FOOT BALL LTDA,PORTO FOOT BALL LTDA.,CA TAQUARITINGA,CLUBE ATLÉTICO TAQUARITINGA,Porto Ferreira,scheduled,326 04/jul - sáb 14 h 30 PORTO FOOT BALL LTDA X CA TAQUARITINGA Porto Ferreira
paulista_sub11_2026,Sub-11,9,327,04/jul,sáb,14 h 30,RIO CLARO FC,RIO CLARO FUTEBOL CLUBE,SPORT CLUBE AGUAÍ,SPORT CLUBE AGUAÍ,Rio Claro,scheduled,327 04/jul - sáb 14 h 30 RIO CLARO FC X SPORT CLUBE AGUAÍ Rio Claro
paulista_sub11_2026,Sub-11,9,328,04/jul,sáb,14 h 30,AMPARO AC,AMPARO ATHÉTICO CLUB,COSMOPOLITANO SPORTS,COSMOPOLITANO SPORTS LTDA.,Amparo,scheduled,328 04/jul - sáb 14 h 30 AMPARO AC X COSMOPOLITANO SPORTS Amparo
paulista_sub11_2026,Sub-11,9,329,04/jul,sáb,14 h 30,UA BARBARENSE FC,UNIÃO AGRÍCOLA BARBARENSE FUTEBOL CLUBE - SANTA BÁRBARA D'OESTE,INDEPENDENTE FC,INDEPENDENTE FUTEBOL CLUBE,Santa Bárbara D'Oeste,scheduled,329 04/jul - sáb 14 h 30 UA BARBARENSE FC X INDEPENDENTE FC Santa Bárbara D'Oeste
paulista_sub11_2026,Sub-11,9,330,04/jul,sáb,14 h 30,AA INTER LIMEIRA,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL LIMEIRA,GUARANI FC,GUARANI FUTEBOL CLUBE,Limeira,scheduled,330 04/jul - sáb 14 h 30 AA INTER LIMEIRA X GUARANI FC Limeira
paulista_sub11_2026,Sub-11,9,331,04/jul,sáb,14 h 30,RIO BRANCO EC,RIO BRANCO ESPORTE CLUBE,MACABI HOLAMBRA,MACABI HOLAMBRA ESPORTE CLUBE,Americana,scheduled,331 04/jul - sáb 14 h 30 RIO BRANCO EC X MACABI HOLAMBRA Americana
paulista_sub11_2026,Sub-11,9,332,04/jul,sáb,14 h 30,SC PAULINENSE,SPORTING CLUB PAULINENSE,RED BULL BRAGANTINO,RED BULL BRAGANTINO FUTEBOL LTDA.,Paulínia,scheduled,332 04/jul - sáb 14 h 30 SC PAULINENSE X RED BULL BRAGANTINO Paulínia
paulista_sub11_2026,Sub-11,9,333,04/jul,sáb,14 h 30,SÃO BERNARDO FC,SÃO BERNARDO FUTEBOL CLUBE LTDA.,VALINHOS HYPER FC S.A.F,VALINHOS HYPER FUTEBOL CLUBE SAF,Itatiba,scheduled,333 04/jul - sáb 14 h 30 SÃO BERNARDO FC X VALINHOS HYPER FC S.A.F Itatiba
paulista_sub11_2026,Sub-11,9,334,04/jul,sáb,14 h 30,SFERA SAF,SFERA SAF,PRIMAVERA SAF,PRIMAVERA SAF,Jarinu,scheduled,334 04/jul - sáb 14 h 30 SFERA SAF X PRIMAVERA SAF Jarinu
paulista_sub11_2026,Sub-11,9,335,04/jul,sáb,14 h 30,DS SPORTS LTDA,DIFFERENT SYSTEM SPORTS LTDA.,VALINHOS EC,VALINHOS ESPORTE CLUBE LTDA.,Atibaia,scheduled,335 04/jul - sáb 14 h 30 DS SPORTS LTDA X VALINHOS EC Atibaia
paulista_sub11_2026,Sub-11,9,336,04/jul,sáb,14 h 30,AA FLAMENGO,ASSOCIAÇÃO ATLÉTICA FLAMENGO,SE PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,Guarulhos,scheduled,336 04/jul - sáb 14 h 30 AA FLAMENGO X SE PALMEIRAS Guarulhos
paulista_sub11_2026,Sub-11,9,337,04/jul,sáb,14 h 30,ITAQUAQUECETUBA ATH.,ITAQUAQUECETUBA ATHLETICO CLUB LTDA.,JUVENTUS SAF,JUVENTUS SAF,Itaquaquecetuba,scheduled,337 04/jul - sáb 14 h 30 ITAQUAQUECETUBA ATH. X JUVENTUS SAF Itaquaquecetuba
paulista_sub11_2026,Sub-11,9,338,04/jul,sáb,14 h 30,PRATA DA CASA SAF,PRATA DA CASA SAF,AD GUARULHOS,ASSOCIAÇÃO DESPORTIVA GUARULHOS,São Paulo,scheduled,338 04/jul - sáb 14 h 30 PRATA DA CASA SAF X AD GUARULHOS São Paulo
paulista_sub11_2026,Sub-11,9,339,04/jul,sáb,14 h 30,PAULISTA FC,PAULISTA FUTEBOL CLUBE LTDA.,COLORADO CAIEIRAS FC,COLORADO CAIEIRAS FUTEBOL CLUBE LTDA.,Jundiaí,scheduled,339 04/jul - sáb 14 h 30 PAULISTA FC X COLORADO CAIEIRAS FC Jundiaí
paulista_sub11_2026,Sub-11,9,340,04/jul,sáb,14 h 30,SALTO FC,SALTO FUTEBOL CLUBE,SÃO PAULO FC,SÃO PAULO FUTEBOL CLUBE,Salto,scheduled,340 04/jul - sáb 14 h 30 SALTO FC X SÃO PAULO FC Salto
paulista_sub11_2026,Sub-11,9,341,04/jul,sáb,14 h 30,REFERÊNCIA FC SAF,REFERÊNCIA FUTEBOL CLUBE SAF,EC SÃO BENTO,ESPORTE CLUBE SÃO BENTO,Embu das Artes,scheduled,341 04/jul - sáb 14 h 30 REFERÊNCIA FC SAF X EC SÃO BENTO Embu das Artes
paulista_sub11_2026,Sub-11,9,342,04/jul,sáb,14 h 30,REAL SOCCER,ASSOCIAÇÃO ACADEMY REAL FUTEBOL CLUBE,GO AUDAX,GRÊMIO OSASCO AUDAX ESPORTE CLUBE,Sorocaba,scheduled,342 04/jul - sáb 14 h 30 REAL SOCCER X GO AUDAX Sorocaba
paulista_sub11_2026,Sub-11,9,343,04/jul,sáb,14 h 30,VOTORATY FC,VOTORATY FUTEBOL CLUBE LTDA.,CLUBE VITAL SAF,CLUBE VITAL ACADEMIA DE FUTEBOL SAF,Votorantim,scheduled,343 04/jul - sáb 14 h 30 VOTORATY FC X CLUBE VITAL SAF Votorantim
paulista_sub11_2026,Sub-11,9,344,04/jul,sáb,14 h 30,UNIÃO SUZANO AC,UNIÃO SUZANO ATLÉTICO CLUBE,SC CORINTHIANS PTA,SPORT CLUB CORINTHIANS PAULISTA,Suzano,scheduled,344 04/jul - sáb 14 h 30 UNIÃO SUZANO AC X SC CORINTHIANS PTA Suzano
paulista_sub11_2026,Sub-11,9,345,04/jul,sáb,14 h 30,EC TAUBATÉ,ESPORTE CLUBE TAUBATÉ,FC PRIMEIRA CAMISA,FUTEBOL CLUBE PRIMEIRA CAMISA,Taubaté,scheduled,345 04/jul - sáb 14 h 30 EC TAUBATÉ X FC PRIMEIRA CAMISA Taubaté
paulista_sub11_2026,Sub-11,9,346,04/jul,sáb,14 h 30,SÃO JOSÉ EC SAF,SÃO JOSÉ ESPORTE CLUBE SAF,ECUS SAF,ESPORTE CLUBE UNIÃO SUZANO SAF,São José dos Campos,scheduled,346 04/jul - sáb 14 h 30 SÃO JOSÉ EC SAF X ECUS SAF São José dos Campos
paulista_sub11_2026,Sub-11,9,347,04/jul,sáb,14 h 30,CA ATLÉTICO MOGI,CLUBE ATLÉTICO MOGI DAS CRUZES DE FUTEBOL LTDA.,AD MANTHIQUEIRA,ACADEMIA DESPORTIVA MANTHIQUEIRA FUTEBOL LTDA.,Mogi das Cruzes,scheduled,347 04/jul - sáb 14 h 30 CA ATLÉTICO MOGI X AD MANTHIQUEIRA Mogi das Cruzes
paulista_sub11_2026,Sub-11,9,348,04/jul,sáb,14 h 30,BARCELONA EC,BARCELONA ESPORTIVO CAPELA LTDA.,SANTOS FC,SANTOS FUTEBOL CLUBE,São Caetano do Sul,scheduled,348 04/jul - sáb 14 h 30 BARCELONA EC X SANTOS FC São Caetano do Sul
paulista_sub11_2026,Sub-11,9,349,04/jul,sáb,14 h 30,JABAQUARA AC,JABAQUARA ATLÉTICO CLUBE,GE MAUAENSE,GRÊMIO ESPORTIVO MAUAENSE,Santos,scheduled,349 04/jul - sáb 14 h 30 JABAQUARA AC X GE MAUAENSE Santos
paulista_sub11_2026,Sub-11,9,350,04/jul,sáb,14 h 30,MAUÁ FUTEBOL TE,MAUÁ FUTEBOL TREINAMENTOS E ESPORTES LTDA.,SÃO CAETANO FL,SÃO CAETANO FUTEBOL LTDA.,Mauá,scheduled,350 04/jul - sáb 14 h 30 MAUÁ FUTEBOL TE X SÃO CAETANO FL Mauá
paulista_sub11_2026,Sub-11,9,351,04/jul,sáb,14 h 30,AA PORTUGUESA,ASSOCIAÇÃO ATLÉTICA PORTUGUESA,EC SÃO BERNARDO SAF,ESPORTE CLUBE SÃO BERNARDO SAF,Santos,scheduled,351 04/jul - sáb 14 h 30 AA PORTUGUESA X EC SÃO BERNARDO SAF Santos
paulista_sub11_2026,Sub-11,10,352,25/jul,sáb,14 h 30,OLÍMPIA FC,OLÍMPIA FUTEBOL CLUBE,JOSÉ BONIFÁCIO EC,JOSÉ BONIFÁCIO ESPORTE CLUBE,Olímpia,scheduled,352 25/jul - sáb 14 h 30 OLÍMPIA FC X JOSÉ BONIFÁCIO EC Olímpia
paulista_sub11_2026,Sub-11,10,353,25/jul,sáb,14 h 30,MIRASSOL FC,MIRASSOL FUTEBOL CLUBE,CA LINENSE,CLUBE ATLÉTICO LINENSE,Bálsamo,scheduled,353 25/jul - sáb 14 h 30 MIRASSOL FC X CA LINENSE Bálsamo
paulista_sub11_2026,Sub-11,10,354,25/jul,sáb,14 h 30,CA PENAPOLENSE,CLUBE ATLÉTICO PENAPOLENSE,GR. CATANDUVENSE,GRÊMIO CATANDUVENSE DE FUTEBOL,Penápolis,scheduled,354 25/jul - sáb 14 h 30 CA PENAPOLENSE X GR. CATANDUVENSE Penápolis
paulista_sub11_2026,Sub-11,10,355,25/jul,sáb,14 h 30,ARAÇATUBA FC SAF,ARAÇATUBA FUTEBOL CLUBE SAF,SANTA FÉ FC,SANTA FÉ FUTEBOL CLUBE LTDA.,Araçatuba,scheduled,355 25/jul - sáb 14 h 30 ARAÇATUBA FC SAF X SANTA FÉ FC Araçatuba
paulista_sub11_2026,Sub-11,10,356,25/jul,sáb,14 h 30,CA ASSISENSE,CLUBE ATLÉTICO ASSISENSE,AA ITARARÉ,ASSOCIAÇÃO ATLÉTICA ITARARÉ,Assis,scheduled,356 25/jul - sáb 14 h 30 CA ASSISENSE X AA ITARARÉ Assis
paulista_sub11_2026,Sub-11,10,357,25/jul,sáb,14 h 30,TUPÃ FC,TUPÃ FUTEBOL CLUBE,PRES. PRUDENTE FC,PRESIDENTE PRUDENTE FUTEBOL CLUBE,Tupã,scheduled,357 25/jul - sáb 14 h 30 TUPÃ FC X PRES. PRUDENTE FC Tupã
paulista_sub11_2026,Sub-11,10,358,25/jul,sáb,14 h 30,MARÍLIA AC,MARÍLIA ATLÉTICO CLUBE,EC XV DE JAÚ,ESPORTE CLUBE XV DE NOVEMBRO,Marília,scheduled,358 25/jul - sáb 14 h 30 MARÍLIA AC X EC XV DE JAÚ Marília
paulista_sub11_2026,Sub-11,10,359,25/jul,sáb,14 h 30,I9 FUTEBOL CLUBE,I9 INTERNACIONAL ACADEMY,BATATAIS FC,BATATAIS FUTEBOL CLUBE,Ribeirão Preto,scheduled,359 25/jul - sáb 14 h 30 I9 FUTEBOL CLUBE X BATATAIS FC Ribeirão Preto
paulista_sub11_2026,Sub-11,10,360,25/jul,sáb,14 h 30,BOTAFOGO S/A,BOTAFOGO FUTEBOL S/A,AA INTER BEBEDOURO,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL BEBEDOURO,Ribeirão Preto,scheduled,360 25/jul - sáb 14 h 30 BOTAFOGO S/A X AA INTER BEBEDOURO Ribeirão Preto
paulista_sub11_2026,Sub-11,10,361,25/jul,sáb,14 h 30,BARRETOS EC,BARRETOS ESPORTE CLUBE,COMERCIAL FC - RP,COMERCIAL FUTEBOL CLUBE,Barretos,scheduled,361 25/jul - sáb 14 h 30 BARRETOS EC X COMERCIAL FC - RP Barretos
paulista_sub11_2026,Sub-11,10,362,25/jul,sáb,14 h 30,LG FUTEBOL CLUBE,LG FUTEBOL CLUBE LTDA.,AA FRANCANA,ASSOCIAÇÃO ATLÉTICA FRANCANA,Serrana,scheduled,362 25/jul - sáb 14 h 30 LG FUTEBOL CLUBE X AA FRANCANA Serrana
paulista_sub11_2026,Sub-11,10,363,25/jul,sáb,14 h 30,SÃO CARLOS FL,SÃO CARLOS FUTEBOL LTDA.,SE MATONENSE,SOCIEDADE ESPORTIVA MATONENSE,São Carlos,scheduled,363 25/jul - sáb 14 h 30 SÃO CARLOS FL X SE MATONENSE São Carlos
paulista_sub11_2026,Sub-11,10,364,25/jul,sáb,14 h 30,AE VELO CLUBE,ASSOCIAÇÃO ESPORTIVA VELO CLUBE RIOCLARENSE - RIO CLARO,PORTO FOOT BALL LTDA,PORTO FOOT BALL LTDA.,Rio Claro,scheduled,364 25/jul - sáb 14 h 30 AE VELO CLUBE X PORTO FOOT BALL LTDA Rio Claro
paulista_sub11_2026,Sub-11,10,365,25/jul,sáb,14 h 30,CA TAQUARITINGA,CLUBE ATLÉTICO TAQUARITINGA,RIO CLARO FC,RIO CLARO FUTEBOL CLUBE,Taquaritinga,scheduled,365 25/jul - sáb 14 h 30 CA TAQUARITINGA X RIO CLARO FC Taquaritinga
paulista_sub11_2026,Sub-11,10,366,25/jul,sáb,14 h 30,PALMEIRAS FC,PALMEIRAS FUTEBOL CLUBE,SPORT CLUBE AGUAÍ,SPORT CLUBE AGUAÍ,São João da Boa Vista,scheduled,366 25/jul - sáb 14 h 30 PALMEIRAS FC X SPORT CLUBE AGUAÍ São João da Boa Vista
paulista_sub11_2026,Sub-11,10,367,25/jul,sáb,14 h 30,UA BARBARENSE FC,UNIÃO AGRÍCOLA BARBARENSE FUTEBOL CLUBE - SANTA BÁRBARA D'OESTE,AMPARO AC,AMPARO ATHÉTICO CLUB,Santa Bárbara D'Oeste,scheduled,367 25/jul - sáb 14 h 30 UA BARBARENSE FC X AMPARO AC Santa Bárbara D'Oeste
paulista_sub11_2026,Sub-11,10,368,25/jul,sáb,14 h 30,COSMOPOLITANO SPORTS,COSMOPOLITANO SPORTS LTDA.,AA INTER LIMEIRA,ASSOCIAÇÃO ATLÉTICA INTERNACIONAL LIMEIRA,Cosmópolis,scheduled,368 25/jul - sáb 14 h 30 COSMOPOLITANO SPORTS X AA INTER LIMEIRA Cosmópolis
paulista_sub11_2026,Sub-11,10,369,25/jul,sáb,14 h 30,GUARANI FC,GUARANI FUTEBOL CLUBE,RIO BRANCO EC,RIO BRANCO ESPORTE CLUBE,Amparo,scheduled,369 25/jul - sáb 14 h 30 GUARANI FC X RIO BRANCO EC Amparo
paulista_sub11_2026,Sub-11,10,370,25/jul,sáb,14 h 30,INDEPENDENTE FC,INDEPENDENTE FUTEBOL CLUBE,MACABI HOLAMBRA,MACABI HOLAMBRA ESPORTE CLUBE,Limeira,scheduled,370 25/jul - sáb 14 h 30 INDEPENDENTE FC X MACABI HOLAMBRA Limeira
paulista_sub11_2026,Sub-11,10,371,25/jul,sáb,14 h 30,SÃO BERNARDO FC,SÃO BERNARDO FUTEBOL CLUBE LTDA.,SC PAULINENSE,SPORTING CLUB PAULINENSE,Itatiba,scheduled,371 25/jul - sáb 14 h 30 SÃO BERNARDO FC X SC PAULINENSE Itatiba
paulista_sub11_2026,Sub-11,10,372,25/jul,sáb,14 h 30,RED BULL BRAGANTINO,RED BULL BRAGANTINO FUTEBOL LTDA.,SFERA SAF,SFERA SAF,Atibaia,scheduled,372 25/jul - sáb 14 h 30 RED BULL BRAGANTINO X SFERA SAF Atibaia
paulista_sub11_2026,Sub-11,10,373,25/jul,sáb,14 h 30,PRIMAVERA SAF,PRIMAVERA SAF,DS SPORTS LTDA,DIFFERENT SYSTEM SPORTS LTDA.,Indaiatuba,scheduled,373 25/jul - sáb 14 h 30 PRIMAVERA SAF X DS SPORTS LTDA Indaiatuba
paulista_sub11_2026,Sub-11,10,374,25/jul,sáb,14 h 30,VALINHOS HYPER FC S.A.F,VALINHOS HYPER FUTEBOL CLUBE SAF,VALINHOS EC,VALINHOS ESPORTE CLUBE LTDA.,Valinhos,scheduled,374 25/jul - sáb 14 h 30 VALINHOS HYPER FC S.A.F X VALINHOS EC Valinhos
paulista_sub11_2026,Sub-11,10,375,25/jul,sáb,14 h 30,ITAQUAQUECETUBA ATH.,ITAQUAQUECETUBA ATHLETICO CLUB LTDA.,AA FLAMENGO,ASSOCIAÇÃO ATLÉTICA FLAMENGO,Itaquaquecetuba,scheduled,375 25/jul - sáb 14 h 30 ITAQUAQUECETUBA ATH. X AA FLAMENGO Itaquaquecetuba
paulista_sub11_2026,Sub-11,10,376,25/jul,sáb,14 h 30,SE PALMEIRAS,SOCIEDADE ESPORTIVA PALMEIRAS,PRATA DA CASA SAF,PRATA DA CASA SAF,Guarulhos,scheduled,376 25/jul - sáb 14 h 30 SE PALMEIRAS X PRATA DA CASA SAF Guarulhos
paulista_sub11_2026,Sub-11,10,377,25/jul,sáb,14 h 30,AD GUARULHOS,ASSOCIAÇÃO DESPORTIVA GUARULHOS,PAULISTA FC,PAULISTA FUTEBOL CLUBE LTDA.,Guarulhos,scheduled,377 25/jul - sáb 14 h 30 AD GUARULHOS X PAULISTA FC Guarulhos
